#{"t_start": 1780697294.9244785, "env_id": "None"}
r,l,t
0.6175,39,29.304558
0.93,8,29.318403
0.995,1,29.320066
0.8775,12,29.34268
-0.0225,2,29.344688
0.99,1,29.349067
0.5625,44,29.407139
-0.13,18,29.432244
0.76,24,29.456908
-0.02,3,29.464563
0.915,8,29.472187
-0.0625,8,29.483238
-0.105,9,29.491361
0.89,8,29.502151
-0.035,4,29.504688
0.915,8,29.516557
-0.015,3,29.518548
0.8725,14,29.531502
0.885,10,29.537658
0.8975,11,29.554475
-0.125,12,29.56777
-0.125,13,29.582089
0.91,11,29.584651
-0.0175,1,29.584651
0.9375,6,29.59906
0.99,3,29.602166
0.7975,20,29.618762
0.735,30,29.648954
-0.0375,5,29.652515
0.9425,4,29.656275
0.985,2,29.659942
0.98,2,29.663506
0.895,9,29.666658
0.9775,3,29.672213
-0.2775,32,29.699236
-0.1,12,29.716524
0.92,6,29.72054
0.9175,8,29.729903
0.8175,22,29.74699
0.8825,11,29.754675
0.8825,13,29.767081
0.8775,12,29.774225
0.9575,5,29.782322
-0.175,18,29.799239
0.9875,1,29.799239
-0.0875,9,29.806184
-0.0075,1,29.810232
-0.03,6,29.814557
0.91,9,29.82437
0.8225,23,29.846686
0.775,27,29.868465
-0.0575,7,29.872503
0.9975,1,29.874515
0.8825,13,29.884244
0.9925,1,29.884244
0.8675,14,29.8991
0.89,11,29.904284
0.9225,8,29.916517
0.98,2,29.918526
-0.1075,9,29.924562
0.99,1,29.928507
-0.0125,2,29.931528
0.875,12,29.942136
0.6475,37,29.972244
0.7525,28,29.999177
-0.1375,17,30.014397
0.95,5,30.016917
0.915,8,30.022451
0.9,11,30.032086
0.85,17,30.049139
-0.06,6,30.05419
0.755,25,30.074298
0.9725,3,30.084759
0.8825,12,30.099162
-0.19,15,30.109618
0.9875,1,30.113835
0.9575,4,30.116441
0.99,1,30.118449
0.975,2,30.118449
0.99,1,30.119956
0.875,12,30.1289
0.97,3,30.134547
0.8325,16,30.144495
-0.115,13,30.154642
-0.01,3,30.157323
0.745,21,30.172116
-0.095,10,30.184451
-0.015,3,30.184451
0.9,10,30.194602
0.9425,5,30.199256
0.7825,26,30.216443
0.985,3,30.224373
0.995,2,30.224373
-0.125,13,30.234396
-0.305,35,30.264562
-0.045,5,30.264562
0.97,3,30.27196
0.9875,1,30.27196
0.6225,41,30.307046
0.94,7,30.314351
0.965,4,30.317145
0.9325,6,30.322633
0.9575,3,30.32469
0.87,14,33.272505
-0.1375,12,33.297681
-0.045,5,33.305742
0.985,2,33.313049
0.8625,12,33.3378
0.97,2,33.341201
0.93,6,33.354393
0.95,5,33.370032
0.93,8,33.388019
0.74,23,33.434841
0.8125,18,33.468087
0.78,24,33.519792
0.925,7,33.532326
0.9725,3,33.535863
0.8775,12,33.55461
0.9,12,33.569702
0.8525,16,33.595338
-0.14,14,33.612442
0.885,10,33.622272
0.7175,27,33.652387
0.9925,1,33.654417
0.9725,3,33.660385
-0.0125,1,33.662395
0.9825,2,33.664405
0.7775,25,33.698442
-0.2125,20,33.73576
-0.01,1,33.738082
0.8225,16,33.761488
-0.03,3,33.764637
0.98,1,33.764637
0.775,21,33.79435
-0.0625,4,33.800389
0.96,3,33.80446
0.7325,26,33.834426
-0.0125,1,33.834426
0.9925,1,33.834426
0.915,10,33.8546
-0.1275,11,33.869328
0.9475,6,33.874389
0.96,2,33.878854
-0.02,2,33.878854
0.8525,16,33.904275
0.975,5,33.911112
-0.1675,19,33.928787
0.895,12,33.944546
0.93,5,33.94892
-0.3725,39,33.997462
0.94,5,34.002048
0.965,4,34.004616
-0.0675,6,34.011401
0.865,14,34.024253
-0.06,5,34.024253
0.94,5,34.034744
-0.1925,21,34.048896
0.845,15,34.072341
-0.005,1,34.074356
-0.14,15,34.084397
0.9425,4,34.091543
0.9825,2,34.095218
0.945,5,34.099105
0.985,2,34.101783
-0.1025,11,34.114274
0.995,2,34.118363
-0.0775,10,34.126472
-0.06,5,34.132375
-0.1125,11,34.141201
-0.0075,2,34.144674
0.9875,1,34.144674
0.9075,10,34.154323
0.9975,1,34.156824
-0.1975,20,34.184383
0.935,6,34.189018
-0.035,6,34.197848
-0.065,6,34.201983
-0.07,7,34.211991
0.9975,1,34.213991
0.785,22,34.236418
1.0,1,34.236418
-0.035,4,34.242206
0.0,1,34.244613
-0.045,5,34.253039
0.9575,6,34.264418
-0.2225,24,34.303032
-0.0775,9,34.318136
-0.1525,15,34.344476
0.6525,30,34.397332
-0.0475,5,34.403408
0.89,11,34.421979
0.77,26,34.470323
0.8825,13,34.489776
0.8675,13,34.513053
0.0,1,34.515088
-0.1175,10,34.529161
0.9775,3,34.532439
-0.04,6,34.545531
0.9575,4,34.552305
0.915,8,34.568298
-0.0375,6,34.58501
-0.15,17,34.627832
0.99,1,34.63136
0.995,1,34.67136
0.865,9,34.762613
0.93,7,34.788446
-0.0075,2,34.809537
0.895,9,34.854417
0.9825,1,34.856475
-0.015,1,34.865654
-0.1825,18,34.897561
-0.25,23,34.94447
-0.055,4,34.962291
-0.0475,5,34.976686
0.995,1,34.979362
0.83,17,35.014271
0.7,27,35.06579
-0.1375,15,35.091802
0.9425,4,35.101095
-0.1025,10,35.122383
0.805,22,35.156329
0.975,3,35.162558
0.7925,22,35.204586
0.95,6,35.214437
-0.1525,18,35.246505
0.7,34,35.302292
0.8325,18,35.33619
0.8375,17,35.362364
0.5025,54,35.457253
0.965,5,35.466834
-0.05,6,35.473377
0.9875,1,35.475243
-0.0125,2,35.477758
-0.0225,2,35.479768
-0.1975,22,35.499028
-0.115,13,35.514473
0.6975,27,35.550657
-0.0725,9,35.565194
0.9925,1,35.566196
-0.3175,33,35.603453
-0.0225,2,35.60481
0.97,3,35.611597
0.9125,9,35.619566
-0.0675,7,35.628163
0.8425,20,35.64904
0.9575,4,35.652105
0.985,2,35.654667
-0.0125,1,35.654667
0.825,17,35.676988
0.87,14,35.697797
0.89,10,35.706909
0.57,47,35.748974
0.99,1,35.748974
0.8475,15,35.76674
0.9275,9,35.772284
0.91,7,35.78242
0.99,2,35.784477
-0.035,3,35.784477
0.95,7,35.792793
0.98,4,35.799082
0.9425,7,35.802197
0.8575,16,35.819937
0.86,16,35.838877
0.9725,3,35.841402
-0.2875,26,35.86471
-0.0125,1,35.86471
0.83,20,35.884266
0.98,2,35.884266
0.88,11,35.894407
-0.045,6,35.89885
-0.135,14,35.918166
0.95,5,35.924974
-0.1775,16,35.93433
-0.3875,45,35.978891
0.985,1,35.978891
-0.0275,2,35.978891
0.0,1,35.978891
0.9875,3,35.978891
0.8125,17,36.002276
0.985,2,36.004347
-0.0475,5,36.008118
0.81,19,36.022228
0.99,1,36.02424
-0.1025,9,36.033209
0.97,4,36.035731
-0.0975,10,36.044575
0.9975,1,36.044575
0.695,26,36.064715
0.9425,6,36.068606
0.78,20,36.084623
-0.085,10,36.094626
-0.035,4,36.099277
-0.0075,1,36.099277
0.9725,4,36.104428
-0.0675,8,36.114589
0.9125,9,36.116678
0.9775,2,36.124308
-0.0325,4,36.12855
-0.0125,1,36.130559
0.9225,10,36.13668
0.9775,2,36.138429
-0.1225,13,36.149026
0.96,4,36.152556
0.935,7,36.158473
0.85,13,36.16526
0.92,9,36.179189
0.865,15,36.192086
-0.1,8,36.199238
0.965,5,36.202375
-0.04,6,36.206739
0.975,3,36.210124
-0.0075,1,36.212168
0.95,6,36.214729
-0.11,11,38.262215
-0.07,7,38.267234
-0.0025,2,38.273671
0.9925,2,38.276417
0.9525,5,38.28044
0.9725,3,38.28455
-0.0125,2,38.286659
0.975,2,38.286659
0.9625,4,38.294208
0.985,3,38.296235
0.9375,7,38.30596
-0.0175,2,38.309602
0.0,1,38.312193
-0.27,26,38.338205
-0.035,6,38.348201
0.785,22,38.374324
-0.2325,21,38.397039
0.9275,7,38.404269
-0.065,8,38.412493
0.925,6,38.418076
0.8875,11,38.429885
-0.0375,4,38.436779
-0.0575,8,38.450059
0.96,4,38.454547
0.925,8,38.464597
0.985,2,38.464597
0.995,1,38.467387
0.9875,2,38.467387
0.9775,2,38.467387
0.9075,9,38.477667
-0.015,2,38.4807
0.96,4,38.48436
0.9525,3,38.487032
-0.0225,2,38.487032
-0.1175,13,38.499176
-0.05,4,38.504221
0.85,16,38.519658
-0.0175,2,38.521414
-0.035,4,38.527637
-0.005,2,38.52897
-0.0625,6,38.534523
0.9475,7,38.539769
-0.0275,3,38.539769
-0.14,17,38.556277
0.97,3,38.559827
0.8525,15,38.570429
0.8,19,38.58756
0.935,8,38.599207
0.97,3,38.599207
-0.1175,13,38.612146
0.785,19,38.626323
0.9325,7,38.632302
0.755,27,38.658654
0.995,1,38.658654
0.95,5,38.662059
0.9375,6,38.664615
0.9775,2,38.664615
0.87,16,38.682359
0.9225,6,38.686227
0.98,3,38.686227
0.98,4,38.6953
-0.0025,1,38.6953
0.7925,21,38.712307
-0.0675,6,38.716411
-0.0175,2,38.720169
-0.1075,11,38.728796
-0.01,1,38.730802
0.8325,18,38.744443
0.8725,12,38.754257
-0.005,2,38.754257
-0.0425,3,38.756348
0.885,12,38.764527
0.9325,6,38.764527
-0.1825,22,38.784467
0.8125,23,38.806978
-0.0425,3,38.812484
-0.01,1,38.812484
0.99,1,38.812484
0.9375,8,38.819474
-0.0125,2,38.819474
0.865,10,38.825619
1.0,1,38.825619
-0.315,32,38.856916
-0.01,2,38.856916
0.9575,3,38.862082
-0.02,2,38.864643
0.965,5,38.864643
0.9675,3,38.869847
-0.0975,10,38.878926
-0.0875,9,38.885758
0.9475,6,38.887681
0.9925,2,38.89514
0.975,2,38.89514
0.9825,2,38.897077
0.85,13,38.910213
0.99,1,38.911215
-0.07,8,38.916287
0.7875,20,38.934711
0.8875,11,38.944617
0.8675,12,38.952186
0.915,8,38.961296
0.8625,15,38.964431
0.875,12,38.982526
-0.0975,8,38.988116
0.8725,17,39.002446
0.9075,8,39.00804
-0.01,1,39.00804
0.91,9,39.014598
-0.1075,9,39.019501
0.925,7,39.029052
-0.04,4,39.032085
0.9875,1,39.032085
0.805,24,39.049454
-0.0725,7,39.057389
0.9725,4,39.063076
0.8925,10,39.064695
0.895,11,39.074435
0.7725,25,39.098934
0.8925,13,39.11233
0.87,13,39.11982
0.905,9,39.130132
0.6675,27,39.152229
0.8125,17,39.164751
-0.0575,6,39.164751
0.99,1,39.164751
0.8625,18,39.184859
0.9775,2,39.184859
-0.1225,13,39.199337
-0.145,14,39.208634
0.915,8,39.214364
-0.01,1,39.214364
0.9025,11,39.224464
-0.0625,8,39.232547
0.9125,9,39.239818
0.86,14,39.248987
0.89,9,39.259591
0.885,12,39.264631
0.94,7,39.271559
-0.0525,6,39.277569
0.0,1,39.277569
0.9925,2,39.281694
0.845,14,39.289824
0.975,4,39.294779
-0.0075,1,39.295808
-0.0525,4,39.298956
-0.005,1,39.298956
0.975,2,39.300759
0.8225,18,39.316549
-0.035,3,39.32057
0.835,18,39.334497
-0.0475,4,39.336924
0.9625,4,39.342576
-0.095,9,39.349104
-0.0025,1,39.349104
-0.075,5,39.352191
-0.075,7,39.359189
0.9975,1,39.361203
0.9225,12,39.36885
0.765,22,39.384376
0.8525,13,39.399473
0.8825,10,39.404688
0.9425,5,39.41148
-0.0575,7,39.414579
0.99,1,39.414579
-0.015,2,39.414579
-0.085,8,39.422622
0.98,2,39.424938
0.9025,11,39.439569
0.9675,2,39.444605
-0.22,25,39.464365
0.935,6,39.469782
-0.05,4,39.472398
-0.0525,5,39.474818
0.91,9,39.484446
0.9575,5,39.484446
0.9375,6,39.494314
0.9625,5,39.497531
0.9075,12,39.506107
-0.0125,2,39.507808
0.895,13,39.516529
-0.27,29,39.544621
0.94,6,39.549158
-0.0325,4,39.551177
-0.0225,2,39.552185
-0.1625,16,39.56497
0.835,13,39.576774
-0.215,24,39.594646
-0.33,35,39.618037
0.8925,10,39.629592
0.9625,7,39.634667
0.9575,3,39.634667
-0.06,10,39.649074
0.7475,27,39.670228
0.9625,3,39.672248
0.9575,5,39.679846
0.9475,6,39.68187
-0.01,1,39.684738
-0.0975,10,39.684738
-0.0075,1,39.692935
0.8125,23,39.712534
0.885,11,39.719681
0.9725,4,39.722238
-0.03,3,39.722238
-0.02,2,39.727836
-0.0425,5,39.732501
0.99,1,39.734558
1.0,1,39.734558
0.8775,12,39.745294
0.9475,6,39.749173
-0.1675,17,39.761594
-0.1875,17,39.772376
-0.075,10,39.781727
0.9925,1,39.781727
0.78,21,39.799303
-0.165,17,39.814567
0.9975,1,39.814567
0.94,6,39.819767
-0.075,8,39.824642
0.945,4,39.824642
0.6625,30,39.857887
0.8475,14,39.864424
0.97,2,39.864424
0.945,6,39.872365
-0.015,1,39.874439
0.92,8,39.882037
-0.08,8,39.884769
0.9875,1,39.884769
0.0,1,39.884769
0.94,6,39.894489
-0.1375,15,39.904352
0.9475,4,39.91106
-0.03,4,39.916692
0.9575,6,39.91864
0.9275,10,39.92655
0.98,2,39.93225
0.985,2,39.93225
-0.01,2,39.935136
0.995,2,39.935996
0.915,8,39.938058
0.9725,3,39.944688
-0.0125,1,39.944688
-0.095,11,39.954322
0.8675,14,39.964416
0.885,12,39.972187
0.945,5,39.976793
-0.015,1,39.982294
-0.045,6,39.985133
0.91,8,39.99261
-0.025,2,39.996653
-0.0275,3,39.998661
0.9625,3,39.999167
0.985,2,40.00221
-0.005,1,40.00221
-0.0275,2,40.00221
0.5675,40,42.084556
0.9525,5,42.088432
0.995,2,42.091836
0.97,4,42.095272
0.0,1,42.097278
-0.0125,1,42.097278
-0.1125,11,42.110731
0.9575,3,42.112787
-0.0475,3,42.116352
-0.0675,5,42.123636
0.83,17,42.142128
0.8875,16,42.158269
-0.415,38,42.199144
0.7425,24,42.219642
-0.105,10,42.230391
0.99,1,42.233689
0.935,7,42.238248
-0.0175,1,42.240252
0.77,22,42.259889
-0.02,2,42.262916
0.9925,1,42.264421
0.8975,10,42.272478
-0.3475,32,42.29898
0.9675,5,42.304556
0.955,5,42.308769
0.94,5,42.3167
0.98,1,42.3167
1.0,1,42.3167
0.9675,4,42.319231
-0.05,4,42.324315
0.855,13,42.334501
0.9025,13,42.3446
0.865,13,42.359799
-0.085,10,42.366351
0.985,1,42.368372
-0.1425,15,42.38455
0.9775,2,42.38455
0.9975,1,42.387709
0.9975,1,42.387709
0.825,16,42.402484
-0.04,4,42.404531
0.9325,10,42.414597
0.9775,2,42.416838
0.9675,4,42.416838
0.975,4,42.422369
0.9125,7,42.42876
0.545,47,42.467845
-0.0125,2,42.467845
0.985,1,42.472383
-0.005,2,42.474408
-0.24,21,42.490429
-0.285,28,42.515295
-0.02,1,42.515295
-0.0925,8,42.524378
-0.215,21,42.542528
-0.025,3,42.544606
0.9625,3,42.54682
-0.0075,1,42.548854
0.8025,21,42.564246
0.8775,10,42.574232
-0.16,20,42.590418
-0.0725,8,42.594396
0.9875,1,42.597509
0.62,35,42.617614
0.895,11,42.628474
0.99,1,42.632499
-0.0125,2,42.635552
0.92,7,42.639526
0.9525,5,42.647134
0.64,35,42.67528
-0.0675,7,42.681847
0.6025,37,42.712162
-0.03,2,42.715205
0.885,14,42.724282
0.9475,9,42.732122
0.8225,16,42.74452
0.795,22,42.762488
0.9725,2,42.762488
0.635,35,42.792754
0.9725,3,42.796285
0.8675,14,42.804333
-0.1525,13,42.81455
0.985,3,42.816646
0.885,13,42.828474
0.925,10,42.834556
-0.0225,4,42.839672
0.9875,1,42.839672
0.985,1,42.844453
0.96,4,42.849016
-0.44,43,42.884365
-0.1,12,42.894778
0.9475,4,42.897203
-0.015,1,42.898773
-0.02,5,42.902417
-0.0175,3,42.904491
0.9775,2,42.908612
0.9375,9,42.916131
-0.14,15,42.934586
-0.035,5,42.944523
-0.045,3,42.947441
-0.02,3,42.949561
-0.125,14,42.959235
0.9875,2,42.959235
-0.0275,2,42.966984
0.9675,2,42.967998
0.8475,15,42.982525
0.295,69,43.049322
0.865,13,43.062156
0.97,5,43.066812
0.9625,4,43.069829
-0.12,12,43.082295
0.8925,11,43.090425
0.94,6,43.097192
0.94,5,43.099292
-0.09,9,43.114416
0.9425,7,43.116447
0.91,12,43.125877
0.8075,24,43.152322
0.9375,5,43.159208
-0.01,1,43.159208
0.855,16,43.177038
-0.0775,8,43.184513
0.925,7,43.184513
0.93,9,43.199148
0.9475,6,43.202212
-0.125,11,43.214607
0.9575,5,43.216134
0.9775,2,43.216134
0.905,14,43.234378
0.99,2,43.236058
0.895,10,43.248871
-0.0075,1,43.248871
-0.27,29,43.27733
0.9875,1,43.278554
-0.0025,1,43.279588
0.995,1,43.279588
0.85,20,43.291883
0.93,9,43.298876
0.965,4,43.302468
0.865,12,43.308044
0.9875,2,43.308044
0.92,8,43.318788
-0.0925,8,43.324366
0.9475,5,43.33243
0.7675,25,43.352235
0.955,8,43.358027
-0.0925,9,43.364371
0.85,17,43.382174
-0.05,6,43.384686
0.8175,16,43.4022
0.9975,1,43.4022
-0.005,1,43.4022
-0.1425,21,43.422354
0.9825,3,43.425294
-0.025,4,43.429356
0.58,42,43.466496
0.915,7,43.466496
0.9525,6,43.478305
0.99,2,43.478305
-0.06,6,43.482344
0.9675,4,43.484402
0.99,2,43.487645
-0.13,11,43.497519
0.99,1,43.497519
0.965,4,43.499092
-0.105,12,43.509938
0.99,2,43.512468
-0.0825,7,43.514526
0.845,14,43.526965
0.98,2,43.526965
-0.015,2,43.534522
0.9725,2,43.535749
0.9475,7,43.542176
0.91,9,43.54892
0.9425,5,43.554416
0.955,4,43.554416
-0.03,4,43.561641
0.94,7,43.564701
0.9025,8,43.572453
0.6975,29,43.599213
0.91,8,43.604484
-0.055,6,43.604484
-0.1625,15,43.616278
0.8725,15,43.634461
0.9925,1,43.634461
0.885,13,43.644329
0.99,2,43.646453
0.86,11,43.654678
0.97,3,43.658051
-0.1125,10,43.667271
0.83,14,43.679159
-0.12,13,43.686322
0.945,6,43.694587
0.985,2,43.696774
0.85,20,43.714373
0.95,6,43.717401
0.755,28,43.739041
-0.2,19,43.754681
-0.05,3,43.756874
0.92,9,43.762596
0.8175,20,43.779322
-0.0925,13,43.784356
0.925,7,43.795527
0.9525,5,43.799095
0.7025,31,43.821752
-0.04,5,43.824557
-0.095,10,43.834714
0.71,30,43.864537
0.9825,1,43.864537
-0.0625,8,43.871744
0.9475,5,43.875743
0.9425,5,43.875743
-0.15,16,45.867219
-0.07,8,45.877624
0.9825,2,45.877624
-0.1675,15,45.894585
0.95,5,45.899105
-0.3175,36,45.934649
0.885,11,45.949177
0.9725,2,45.951197
0.885,13,45.966309
0.935,7,45.976455
-0.03,2,45.979894
0.9825,3,45.983096
0.97,2,45.98461
0.7375,25,46.013328
-0.0875,12,46.021963
0.9475,6,46.031994
-0.0775,10,46.044652
0.965,2,46.048184
0.8975,13,46.064307
-0.12,15,46.077175
0.95,7,46.082207
0.9125,7,46.088881
0.9875,1,46.09181
-0.0825,6,46.094377
0.895,8,46.104769
0.9975,1,46.107784
-0.0275,3,46.107784
0.9225,7,46.114525
-0.0225,2,46.114525
0.93,7,46.12712
0.95,6,46.12712
0.9425,6,46.134585
0.935,5,46.14151
0.975,3,46.144596
0.985,1,46.144596
0.0,1,46.144596
0.9875,2,46.149014
0.9725,2,46.149014
0.9775,3,46.152083
-0.06,7,46.156189
0.985,1,46.161945
-0.06,7,46.166071
0.9,9,46.174382
0.9,9,46.184561
0.87,12,46.194442
0.9675,3,46.19914
0.9525,5,46.203268
-0.0325,4,46.207455
0.9125,8,46.214449
-0.08,7,46.219758
0.9375,8,46.224692
-0.0375,4,46.224692
0.86,13,46.244713
-0.025,3,46.244713
0.9975,1,46.244713
0.9275,7,46.253802
0.9925,1,46.254309
0.995,1,46.256369
-0.0475,7,46.262405
-0.01,1,46.262405
0.9225,9,46.26954
-0.0875,9,46.276713
0.9975,1,46.278721
0.83,17,46.291883
0.9825,2,46.294504
0.49,58,46.342346
-0.01,1,46.342346
0.98,3,46.344368
-0.0575,4,46.348904
0.9925,1,46.348904
0.9525,5,46.351937
0.9825,1,46.354456
0.8375,17,46.366014
0.99,3,46.366014
0.9575,5,46.375729
0.925,7,46.379644
-0.1925,18,46.394718
0.965,3,46.399282
0.905,9,46.408862
0.915,8,46.414376
0.89,11,46.424002
0.87,13,46.434808
-0.015,3,46.434808
-0.0075,1,46.434808
-0.0675,7,46.444281
-0.025,3,46.448848
0.8975,13,46.46195
0.99,2,46.46195
0.9575,4,46.464569
0.99,1,46.46717
0.9075,7,46.46717
-0.2225,17,46.484462
-0.02,1,46.484462
0.9675,3,46.488316
-0.0575,6,46.492337
0.9875,1,46.49496
-0.02,2,46.497
0.9525,8,46.502041
0.9525,6,46.50455
-0.0225,3,46.510055
-0.035,4,46.514657
0.955,5,46.515239
0.99,1,46.515239
0.6925,28,46.534347
0.81,18,46.554294
-0.105,15,46.56699
0.9325,6,46.575681
-0.085,10,46.584374
-0.085,10,46.594682
-0.015,2,46.59699
0.8975,10,46.602049
-0.01,1,46.604559
0.83,18,46.614645
0.88,15,46.629019
-0.095,12,46.634598
0.9625,4,46.644553
-0.0425,6,46.649094
0.7725,24,46.667623
0.94,6,46.674944
0.99,2,46.674944
0.7675,27,46.699179
-0.025,2,46.699179
-0.08,8,46.70887
-0.1,8,46.714772
0.88,14,46.72747
0.92,10,46.734513
0.9925,1,46.734513
0.8325,15,46.748064
-0.0475,5,46.749085
-0.12,13,46.774336
0.865,16,46.804517
-0.095,11,46.820273
0.995,1,46.822282
0.98,3,46.826052
0.9775,2,46.826052
0.8575,15,46.844771
0.9625,5,46.849566
0.9,11,46.859331
0.8625,17,46.879531
-0.135,13,46.895463
0.895,10,46.902614
0.86,15,46.914706
0.8675,14,46.93721
0.87,14,46.94926
0.945,7,46.957473
0.8025,19,46.977256
0.9725,3,46.977256
-0.04,6,46.984313
0.7425,27,47.010165
0.9875,2,47.0122
0.98,3,47.014765
0.895,11,47.024498
0.9625,3,47.024498
0.985,1,47.024498
-0.0425,4,47.034388
-0.0125,1,47.034388
-0.0275,2,47.03749
0.95,5,47.044317
0.92,6,47.048867
0.99,1,47.050899
-0.095,12,47.064606
0.99,1,47.064606
-0.04,3,47.064606
0.9675,3,47.069814
-0.0925,9,47.080671
-0.14,11,47.090595
0.97,3,47.094682
-0.01,1,47.094682
0.93,9,47.102277
0.925,7,47.112362
-0.0125,1,47.112362
0.92,8,47.119635
0.9425,8,47.125686
0.9875,1,47.13218
-0.1975,18,47.148884
0.8775,13,47.162448
0.955,8,47.172177
0.9,9,47.179464
0.965,5,47.186202
-0.02,3,47.190119
0.81,22,47.214287
0.6625,35,47.248884
0.905,11,47.262116
-0.1775,27,47.285354
-0.19,14,47.298884
0.99,1,47.30057
0.9025,9,47.312929
0.9375,6,47.316586
-0.1025,9,47.328699
0.905,11,47.337469
0.0,1,47.337469
0.9975,1,47.341886
-0.065,8,47.349084
0.9525,5,47.355446
0.0,1,47.358526
0.805,17,47.37628
0.9825,3,47.37628
0.9075,8,47.387208
0.9475,5,47.397362
0.8225,14,47.413302
-0.055,7,47.417173
-0.0625,7,47.432822
0.995,2,47.436013
0.805,24,47.460671
-0.06,8,47.46661
-0.0075,3,47.468666
-0.1475,12,47.474241
-0.0475,7,47.486639
-0.225,18,47.50233
-0.0375,5,47.510278
0.9475,6,47.514882
-0.0625,9,47.525162
-0.01,2,47.527333
0.965,4,47.529567
0.98,1,47.531585
-0.0675,7,47.537093
-0.005,1,47.538932
-0.0025,1,47.538932
0.89,13,47.548804
0.84,17,47.564245
-0.1625,15,47.582138
0.7175,27,47.614494
-0.12,13,47.628129
0.92,10,47.63574
-0.1125,10,47.648366
0.4375,53,47.694474
0.6975,34,47.727853
-0.0725,8,47.734418
0.7975,17,47.753562
0.9775,2,47.754572
0.9325,7,47.764275
-0.0225,6,47.774357
-0.015,1,47.774899
0.8375,15,47.794432
0.9925,1,47.794432
-0.1275,13,47.804519
-0.09,9,47.814204
0.0,1,47.814204
0.8975,11,47.824427
-0.3675,35,47.858508
0.9425,9,47.867568
0.985,1,47.867568
0.855,12,47.88181
-0.0325,3,47.884242
0.88,15,50.284578
0.905,8,50.298963
0.9475,6,50.3107
0.895,10,50.326372
0.94,5,50.332391
0.7925,22,50.360517
-0.0625,7,50.370404
0.7625,24,50.398911
-0.0575,7,50.40445
0.985,1,50.408383
0.9625,4,50.412423
-0.085,10,50.427369
0.9875,2,50.432064
0.9325,9,50.448849
0.8475,16,50.47422
0.9125,10,50.484407
-0.2025,22,50.512198
0.8975,10,50.526017
0.9375,9,50.536248
-0.035,2,50.536248
0.965,6,50.544553
-0.0425,6,50.551122
-0.775,76,50.626996
-0.09,7,50.634542
0.995,1,50.634542
0.99,1,50.634542
-0.0875,11,50.654462
-0.0875,8,50.66421
-0.0175,3,50.667747
0.78,20,50.69011
0.975,5,50.694704
0.89,14,50.709767
0.9925,1,50.71499
0.82,21,50.735363
-0.0025,1,50.735363
-0.17,18,50.754601
0.8575,18,50.774226
-0.045,4,50.779414
0.6875,30,50.814283
0.84,15,50.828511
-0.075,7,50.834542
0.855,13,50.848753
0.92,8,50.854321
0.8425,19,50.876867
0.995,2,50.876867
0.905,10,50.891398
-0.0625,5,50.897179
0.9875,1,50.899215
-0.0275,4,50.904487
-0.045,5,50.910181
-0.03,5,50.914802
-0.095,11,50.924207
0.985,3,50.932222
0.7075,25,50.954343
0.9925,1,50.956096
-0.07,6,50.96247
-0.0475,5,50.964529
0.8825,11,50.977546
-0.085,11,50.991495
0.9125,8,50.997461
-0.0075,3,50.999059
0.915,9,51.008144
0.985,1,51.010153
0.975,2,51.012164
0.985,1,51.012164
-0.0775,8,51.019225
-0.055,6,51.024269
-0.3725,39,51.068242
0.85,17,51.082151
-0.17,16,51.100739
0.9875,1,51.100739
0.88,10,51.114434
0.925,9,51.124597
0.8975,10,51.134344
0.725,30,51.156446
0.8775,13,51.174389
-0.0125,1,51.17659
-0.1425,13,51.187941
-0.02,2,51.189214
0.9375,6,51.194506
0.94,5,51.198823
-0.005,1,51.198823
0.9625,2,51.202434
-0.265,24,51.222079
0.7075,31,51.252665
0.9475,8,51.262872
-0.0525,5,51.264409
-0.145,12,51.278271
0.875,12,51.288537
0.905,12,51.299085
-0.2425,26,51.326079
-0.015,2,51.326079
0.97,4,51.329766
-0.02,2,51.332286
-0.1125,11,51.334346
0.875,12,51.349235
0.83,19,51.364443
0.8625,13,51.382086
0.9725,3,51.384654
0.8,21,51.4024
-0.1125,12,51.412435
-0.0875,11,51.422108
0.7675,22,51.444628
